id	vocabulary_code	concept_a	concept_b	pos_a	pos_b	words_a_english	gloss_a_english	words_b_english	gloss_b_english	words_a_target	gloss_a_target	words_b_target	gloss_b_target	word_a	word_b	relation
164	hun	31973	82846	noun	adjective	magic; thaumaturgy; 	any art that invokes supernatural powers	charming; magic; magical; sorcerous; witching; wizard; wizardly; 	possessing or using or characteristic of or appropriate to supernatural powers	varázslat; varázs; 	NO_GLOSS	varázs; 	NO_GLOSS	varázslat	varázs	DERIVATIONALLY_RELATED_FORM
165	hun	31973	82846	noun	adjective	magic; thaumaturgy; 	any art that invokes supernatural powers	charming; magic; magical; sorcerous; witching; wizard; wizardly; 	possessing or using or characteristic of or appropriate to supernatural powers	varázslat; varázs; 	NO_GLOSS	varázs; 	NO_GLOSS	varázs	varázs	DERIVATIONALLY_RELATED_FORM
166	hun	52791	82846	noun	adjective	sorcerer; magician; wizard; necromancer; thaumaturge; thaumaturgist; 	one who practices magic or sorcery	charming; magic; magical; sorcerous; witching; wizard; wizardly; 	possessing or using or characteristic of or appropriate to supernatural powers	mágus; bűvész; varázsló; 	NO_GLOSS	varázs; 	NO_GLOSS	varázsló	varázs	DERIVATIONALLY_RELATED_FORM
167	hun	21186	64121	noun	noun	photograph; photo; exposure; pic; 	a picture of a person or scene in the form of a print or transparent slide; recorded by a camera on light-sensitive material	photography; 	the process of producing images of objects on photosensitive surfaces	fénykép; fotó; 	NO_GLOSS	fényképezés; 	NO_GLOSS	fénykép	fényképezés	DERIVATIONALLY_RELATED_FORM
168	hun	2074	92986	noun	verb	torture; torturing; 	the deliberate, systematic, or wanton infliction of physical or mental suffering by one or more persons in an attempt to force another person to yield information or to make a confession or for any other reason	torture; excruciate; torment; 	subject to torture	kínzás; 	NO_GLOSS	kínoz; 	NO_GLOSS	kínzás	kínoz	DERIVATIONALLY_RELATED_FORM
169	hun	1610	94754	noun	verb	speed; speeding; hurrying; 	changing location rapidly	accelerate; speed up; speed; quicken; 	move faster	gyorshajtás; 	NO_GLOSS	gyorsít; 	NO_GLOSS	gyorshajtás	gyorsít	DERIVATIONALLY_RELATED_FORM
170	hun	1611	94754	noun	verb	acceleration; quickening; speedup; 	the act of accelerating; increasing the speed	accelerate; speed up; speed; quicken; 	move faster	gyorsulás; 	NO_GLOSS	gyorsít; 	NO_GLOSS	gyorsulás	gyorsít	DERIVATIONALLY_RELATED_FORM
171	hun	4268	99663	noun	verb	fuck; fucking; screw; screwing; ass; nooky; nookie; piece of ass; piece of tail; roll in the hay; shag; shtup; 	slang for sexual intercourse	roll in the hay; love; make out; make love; sleep with; get laid; have sex; know; do it; be intimate; have intercourse; have it away; have it off; screw; fuck; jazz; eff; hump; lie with; bed; have a go at it; bang; get it on; bonk; 	have sexual intercourse with	baszás; 	NO_GLOSS	baszik; megbasz; kúr; megkúr; dug; megdug; 	NO_GLOSS	baszás	baszik	DERIVATIONALLY_RELATED_FORM
172	hun	39064	97608	noun	verb	rumble; rumbling; grumble; grumbling; 	a loud low dull continuous noise	grumble; growl; rumble; 	to utter or emit low dull rumbling sounds	morgás; dörmögés; dörgés; 	NO_GLOSS	morog; 	NO_GLOSS	morgás	morog	DERIVATIONALLY_RELATED_FORM
173	hun	39024	97608	noun	verb	growl; growling; 	the sound of growling (as made by animals)	grumble; growl; rumble; 	to utter or emit low dull rumbling sounds	morgás; 	NO_GLOSS	morog; 	NO_GLOSS	morgás	morog	DERIVATIONALLY_RELATED_FORM
174	hun	35230	96481	noun	verb	consent; 	permission to do something	accept; consent; go for; 	give an affirmative reply to; respond favorably to	beleegyezés; 	NO_GLOSS	beleegyez; hozzájárulását adja; 	NO_GLOSS	beleegyezés	beleegyez	DERIVATIONALLY_RELATED_FORM
175	hun	730	96015	noun	verb	decision; determination; conclusion; 	the act of making up your mind about something	decide; make up one's mind; determine; 	reach, make, or come to a decision about something	döntés; 	NO_GLOSS	dönt; döntést hoz; 	NO_GLOSS	döntés	dönt	DERIVATIONALLY_RELATED_FORM
176	hun	730	96015	noun	verb	decision; determination; conclusion; 	the act of making up your mind about something	decide; make up one's mind; determine; 	reach, make, or come to a decision about something	döntés; 	NO_GLOSS	dönt; döntést hoz; 	NO_GLOSS	döntés	döntést hoz	DERIVATIONALLY_RELATED_FORM
177	hun	38156	97588	noun	verb	gossip; comment; scuttlebutt; 	a report (often malicious) about the behavior of other people	dish the dirt; gossip; 	wag one's tongue; speak about others and reveal secrets or intimacies	pletyka; mendemonda; 	NO_GLOSS	pletykál; 	NO_GLOSS	pletyka	pletykál	DERIVATIONALLY_RELATED_FORM
178	hun	49961	97588	noun	verb	gossip; gossiper; gossipmonger; rumormonger; rumourmonger; newsmonger; 	a person given to gossiping and divulging personal information about others	dish the dirt; gossip; 	wag one's tongue; speak about others and reveal secrets or intimacies	pletykás; pletykafészek; 	NO_GLOSS	pletykál; 	NO_GLOSS	pletykás	pletykál	DERIVATIONALLY_RELATED_FORM
179	hun	49961	97588	noun	verb	gossip; gossiper; gossipmonger; rumormonger; rumourmonger; newsmonger; 	a person given to gossiping and divulging personal information about others	dish the dirt; gossip; 	wag one's tongue; speak about others and reveal secrets or intimacies	pletykás; pletykafészek; 	NO_GLOSS	pletykál; 	NO_GLOSS	pletykafészek	pletykál	DERIVATIONALLY_RELATED_FORM
180	hun	73550	105363	noun	verb	reign; 	the period during which a monarch is sovereign	reign; 	have sovereign power	uralom; 	NO_GLOSS	uralkodik; 	NO_GLOSS	uralom	uralkodik	DERIVATIONALLY_RELATED_FORM
181	hun	3933	104095	noun	verb	larceny; theft; thievery; thieving; stealing; 	the act of taking something from someone unlawfully	steal; 	take without the owner's consent	lopás; 	NO_GLOSS	lop; 	NO_GLOSS	lopás	lop	DERIVATIONALLY_RELATED_FORM
182	hun	39784	101412	noun	verb	fear; fearfulness; fright; 	an emotion experienced in anticipation of some specific pain or danger (usually accompanied by a desire to flee or fight)	fear; dread; 	be afraid or scared of; be frightened of	félelem; 	NO_GLOSS	fél; retteg; 	NO_GLOSS	félelem	fél	DERIVATIONALLY_RELATED_FORM
183	hun	80824	105306	adjective	verb	deceptive; misleading; shoddy; 	designed to deceive or mislead either deliberately or inadvertently	deceive; lead on; delude; cozen; 	be false to; be dishonest with	megtévesztő; félrevezető; 	NO_GLOSS	becsap; megtéveszt; félrevezet; 	NO_GLOSS	megtévesztő	megtéveszt	DERIVATIONALLY_RELATED_FORM
184	hun	80824	105306	adjective	verb	deceptive; misleading; shoddy; 	designed to deceive or mislead either deliberately or inadvertently	deceive; lead on; delude; cozen; 	be false to; be dishonest with	megtévesztő; félrevezető; 	NO_GLOSS	becsap; megtéveszt; félrevezet; 	NO_GLOSS	félrevezető	félrevezet	DERIVATIONALLY_RELATED_FORM
185	hun	27174	90849	noun	adjective	sex; gender; sexuality; 	the properties that distinguish organisms on the basis of their reproductive roles	sexual; 	of or relating to or characterized by sexuality	nem; 	NO_GLOSS	nemi; szexuális; 	NO_GLOSS	nem	nemi	DERIVATIONALLY_RELATED_FORM
186	hun	67380	86204	noun	adjective	blindness; sightlessness; cecity; 	the state of being blind or lacking sight	blind; unsighted; 	unable to see	vakság; 	NO_GLOSS	vak; 	NO_GLOSS	vakság	vak	DERIVATIONALLY_RELATED_FORM
187	hun	53913	79820	noun	adjective	luck; fortune; 	an unknown and unpredictable phenomenon that leads to a favorable outcome	lucky; 	blessed with good fortune	szerencse; 	NO_GLOSS	szerencsés; 	NO_GLOSS	szerencse	szerencsés	DERIVATIONALLY_RELATED_FORM
188	hun	9101	97197	noun	verb	cuckoo; 	any of numerous European and North American birds having pointed wings and a long tail	cuckoo; 	repeat monotonously, like a cuckoo repeats his call	kakukk; 	NO_GLOSS	kakukkol; 	NO_GLOSS	kakukk	kakukkol	DERIVATIONALLY_RELATED_FORM
189	hun	37957	104422	noun	verb	invitation; 	a request (spoken or written) to participate or be present or take part in something	invite; ask over; ask round; 	invite someone to one's house	meghívás; 	NO_GLOSS	meghív; 	NO_GLOSS	meghívás	meghív	DERIVATIONALLY_RELATED_FORM
190	hun	30604	78991	noun	adjective	mystery; enigma; secret; closed book; 	something that baffles understanding and cannot be explained	mysterious; mystic; mystical; occult; secret; orphic; 	having an import not apparent to the senses nor obvious to the intelligence; beyond ordinary understanding	rejtély; 	NO_GLOSS	titokzatos; rejtelmes; rejtélyes; 	NO_GLOSS	rejtély	rejtélyes	DERIVATIONALLY_RELATED_FORM
191	hun	36208	92763	noun	verb	smile; smiling; grin; grinning; 	a facial expression characterized by turning up the corners of the mouth; usually shows pleasure or amusement	smile; 	change one's facial expression by spreading the lips, often to signal pleasure	mosoly; 	NO_GLOSS	mosolyog; 	NO_GLOSS	mosoly	mosolyog	DERIVATIONALLY_RELATED_FORM
192	hun	37675	97005	noun	verb	whisper; whispering; susurration; voicelessness; 	speaking softly without vibration of the vocal cords	whisper; 	speak softly; in a low voice	suttogás; 	NO_GLOSS	suttog; 	NO_GLOSS	suttogás	suttog	DERIVATIONALLY_RELATED_FORM
193	hun	44619	89889	noun	adjective	empire; 	a monarchy with an emperor as head of state	imperial; 	relating to or associated with an empire	császárság; 	NO_GLOSS	birodalmi; császári; 	NO_GLOSS	császárság	császári	DERIVATIONALLY_RELATED_FORM
194	hun	27041	84812	noun	adjective	silence; quiet; 	the absence of sound	silent; soundless; still; 	marked by absence of sound	csend; csönd; 	NO_GLOSS	csendes; hangtalan; zajtalan; 	NO_GLOSS	csend	csendes	DERIVATIONALLY_RELATED_FORM
195	hun	52879	96428	noun	verb	spy; undercover agent; 	(military) a secret agent hired by a state to obtain information about its enemies or by a business to obtain industrial secrets from competitors	spy; 	secretly collect sensitive or classified information; engage in espionage	kém; spion; 	NO_GLOSS	kémkedik; 	NO_GLOSS	kém	kémkedik	DERIVATIONALLY_RELATED_FORM
196	hun	73585	105465	noun	verb	stopping point; finale; finis; finish; last; conclusion; close; 	the temporal end; the concluding time	end; stop; finish; terminate; cease; 	have an end, in a temporal, spatial, or quantitative sense; either spatial or metaphorical	befejezés; 	NO_GLOSS	befejeződik; 	NO_GLOSS	befejezés	befejeződik	DERIVATIONALLY_RELATED_FORM
197	hun	37625	96990	noun	verb	cry; outcry; call; yell; shout; vociferation; 	a loud utterance; often in protest or opposition	shout; 	utter in a loud voice; talk in a loud voice (usually denoting characteristic manner of speaking)	kiáltás; ordítás; üvöltés; 	NO_GLOSS	kiált; 	NO_GLOSS	kiáltás	kiált	DERIVATIONALLY_RELATED_FORM
198	hun	31002	96644	noun	verb	symbol; symbolization; symbolisation; symbolic representation; 	something visible that by association or convention represents something else that is invisible	typify; symbolize; symbolise; stand for; represent; 	express indirectly by an image, form, or model; be a symbol	szimbólum; jelkép; 	NO_GLOSS	képvisel; jelképez; szimbolizál; jelez; 	NO_GLOSS	jelkép	jelképez	DERIVATIONALLY_RELATED_FORM
199	hun	31002	96644	noun	verb	symbol; symbolization; symbolisation; symbolic representation; 	something visible that by association or convention represents something else that is invisible	typify; symbolize; symbolise; stand for; represent; 	express indirectly by an image, form, or model; be a symbol	szimbólum; jelkép; 	NO_GLOSS	képvisel; jelképez; szimbolizál; jelez; 	NO_GLOSS	jelkép	jelez	DERIVATIONALLY_RELATED_FORM
200	hun	30235	75759	noun	adjective	caution; precaution; care; forethought; 	judiciousness in avoiding harm or danger	cautious; 	showing careful forethought	óvatosság; 	NO_GLOSS	óvatos; 	NO_GLOSS	óvatosság	óvatos	DERIVATIONALLY_RELATED_FORM
201	hun	31841	78359	noun	adjective	blur; fuzz; 	a hazy or indistinct representation	bleary; blurred; blurry; foggy; fuzzy; hazy; muzzy; 	indistinct or hazy in outline	homály; 	NO_GLOSS	elmosódott; homályos; 	NO_GLOSS	homály	homályos	DERIVATIONALLY_RELATED_FORM
202	hun	37947	96382	noun	verb	quarrel; wrangle; row; words; run-in; dustup; 	an angry dispute	quarrel; dispute; scrap; argufy; altercate; 	have a disagreement over something	veszekedés; perpatvar; vita; 	NO_GLOSS	veszekszik; veszekedik; 	NO_GLOSS	veszekedés	veszekedik	DERIVATIONALLY_RELATED_FORM
203	hun	65522	66221	noun	noun	droplet; 	a tiny drop	drop; bead; pearl; 	a shape that is spherical and small	cseppecske; 	NO_GLOSS	csepp; 	NO_GLOSS	cseppecske	csepp	DERIVATIONALLY_RELATED_FORM
204	hun	19980	92828	noun	verb	makeup; make-up; war paint; 	cosmetics applied to the face to improve or change your appearance	make up; 	apply make-up or cosmetics to one's face to appear prettier	smink; 	NO_GLOSS	sminkel; kifest; 	NO_GLOSS	smink	sminkel	DERIVATIONALLY_RELATED_FORM
205	hun	34749	97187	noun	verb	meaning; significance; signification; import; 	the message that is intended or expressed or signified	mean; intend; 	mean or intend to express or convey	jelentés; 	NO_GLOSS	jelent; 	NO_GLOSS	jelentés	jelent	DERIVATIONALLY_RELATED_FORM
206	hun	35140	96849	noun	verb	recommendation; 	something (as a course of action) that is recommended as advisable	commend; recommend; 	express a good opinion of	ajánlat; 	NO_GLOSS	ajánl; 	NO_GLOSS	ajánlat	ajánl	DERIVATIONALLY_RELATED_FORM
207	hun	44199	90093	noun	adjective	parliament; 	a legislative assembly in certain countries	parliamentary; 	relating to or having the nature of a parliament	országgyűlés; parlament; 	NO_GLOSS	parlamentáris; országgyűlési; 	NO_GLOSS	országgyűlés	országgyűlési	DERIVATIONALLY_RELATED_FORM
208	hun	44199	90093	noun	adjective	parliament; 	a legislative assembly in certain countries	parliamentary; 	relating to or having the nature of a parliament	országgyűlés; parlament; 	NO_GLOSS	parlamentáris; országgyűlési; 	NO_GLOSS	parlament	parlamentáris	DERIVATIONALLY_RELATED_FORM
209	hun	66489	79142	noun	adjective	being; beingness; existence; 	the state or fact of existing	existent; existing; 	having existence or being or actuality	lét; létezés; 	NO_GLOSS	létező; 	NO_GLOSS	lét	létező	DERIVATIONALLY_RELATED_FORM
210	hun	66489	79142	noun	adjective	being; beingness; existence; 	the state or fact of existing	existent; existing; 	having existence or being or actuality	lét; létezés; 	NO_GLOSS	létező; 	NO_GLOSS	létezés	létező	DERIVATIONALLY_RELATED_FORM
211	hun	39199	102628	noun	verb	meeting; encounter; 	a casual or unexpected convergence	meet; run into; encounter; run across; come across; see; 	come together	találkozás; 	NO_GLOSS	találkozik; összetalálkozik; belebotlik; 	NO_GLOSS	találkozás	találkozik	DERIVATIONALLY_RELATED_FORM
212	hun	73524	83185	noun	adjective	antiquity; 	the historic period preceding the Middle Ages in Europe	age-old; antique; 	belonging to or lasting from times long ago	antikvitás; ókor; 	NO_GLOSS	antik; 	NO_GLOSS	antikvitás	antik	DERIVATIONALLY_RELATED_FORM
213	hun	34821	97502	noun	verb	quotation; quote; citation; 	a passage or expression that is quoted or cited	quote; cite; 	repeat a passage from	idézet; 	NO_GLOSS	idéz; 	NO_GLOSS	idézet	idéz	DERIVATIONALLY_RELATED_FORM
214	hun	45481	102160	noun	verb	parking lot; car park; park; parking area; 	a lot where cars are parked	park; 	maneuver a vehicle into a parking space	parkolóhely; parkoló; 	NO_GLOSS	parkol; parkíroz; 	NO_GLOSS	parkolóhely	parkol	DERIVATIONALLY_RELATED_FORM
215	hun	45481	102160	noun	verb	parking lot; car park; park; parking area; 	a lot where cars are parked	park; 	maneuver a vehicle into a parking space	parkolóhely; parkoló; 	NO_GLOSS	parkol; parkíroz; 	NO_GLOSS	parkoló	parkol	DERIVATIONALLY_RELATED_FORM
216	hun	27017	76259	noun	adjective	lividness; lividity; luridness; paleness; pallidness; pallor; wanness; achromasia; 	unnatural lack of color in the skin (as from bruising or sickness or emotional distress)	pale; pallid; wan; 	abnormally deficient in color as suggesting physical or emotional distress	sápadtság; halványság; színtelenség; fakóság; 	NO_GLOSS	sápadt; 	NO_GLOSS	sápadtság	sápadt	DERIVATIONALLY_RELATED_FORM
217	hun	34387	96242	noun	verb	order; purchase order; 	a commercial document used to request someone to supply something in return for payment and providing specifications and quantities	order; 	make a request for something	rendelés; 	NO_GLOSS	rendel; 	NO_GLOSS	rendelés	rendel	DERIVATIONALLY_RELATED_FORM
218	hun	71964	98799	noun	verb	oil; 	a slippery or viscous liquid or liquefiable substance not miscible with water	oil; 	cover with oil, as if by rubbing	olaj; 	NO_GLOSS	olajoz; 	NO_GLOSS	olaj	olajoz	DERIVATIONALLY_RELATED_FORM
219	hun	16280	92814	noun	verb	comb; 	a flat device with narrow pointed teeth on one edge; disentangles or arranges hair	comb; comb out; disentangle; 	smoothen and neaten with or as with a comb	fésű; 	NO_GLOSS	fésül; 	NO_GLOSS	fésű	fésül	DERIVATIONALLY_RELATED_FORM
220	hun	69216	83864	noun	adjective	defect; fault; flaw; 	an imperfection in a device or machine	defective; faulty; 	having a defect	hiba; 	NO_GLOSS	hibás; 	NO_GLOSS	hiba	hibás	DERIVATIONALLY_RELATED_FORM
221	hun	608	99684	noun	verb	kiss; buss; osculation; 	the act of caressing with the lips (or an instance thereof)	kiss; buss; osculate; 	touch with the lips or press the lips (against someone's mouth or other body part) as an expression of love, greeting, etc.	csók; 	NO_GLOSS	puszil; csókol; 	NO_GLOSS	csók	csókol	DERIVATIONALLY_RELATED_FORM
222	hun	26555	88660	noun	adjective	wisdom; wiseness; 	the trait of utilizing knowledge and experience with common sense and insight	wise; 	having or prompted by wisdom or discernment	bölcsesség; 	NO_GLOSS	bölcs; 	NO_GLOSS	bölcsesség	bölcs	DERIVATIONALLY_RELATED_FORM
223	hun	22206	102177	noun	verb	roller skate; 	a shoe with pairs of rollers fixed to the sole	roller skate; 	travel on shoes with steel or rubber rollers attached to their soles	görkorcsolya; 	NO_GLOSS	görkorcsolyázik; 	NO_GLOSS	görkorcsolya	görkorcsolyázik	DERIVATIONALLY_RELATED_FORM
224	hun	17747	23433	noun	noun	figurine; statuette; 	a small carved or molded figure	statue; 	a sculpture representing a human or animal	szobrocska; nipp; 	NO_GLOSS	szobor; 	NO_GLOSS	szobrocska	szobor	DERIVATIONALLY_RELATED_FORM
225	hun	21186	97410	noun	verb	photograph; photo; exposure; pic; 	a picture of a person or scene in the form of a print or transparent slide; recorded by a camera on light-sensitive material	photograph; snap; shoot; 	record on photographic film	fénykép; fotó; 	NO_GLOSS	fotózik; fényképez; 	NO_GLOSS	fénykép	fényképez	DERIVATIONALLY_RELATED_FORM
226	hun	21186	97410	noun	verb	photograph; photo; exposure; pic; 	a picture of a person or scene in the form of a print or transparent slide; recorded by a camera on light-sensitive material	photograph; snap; shoot; 	record on photographic film	fénykép; fotó; 	NO_GLOSS	fotózik; fényképez; 	NO_GLOSS	fotó	fotózik	DERIVATIONALLY_RELATED_FORM
227	hun	31289	95874	noun	verb	confirmation; verification; check; substantiation; 	additional proof that something that was believed (some fact or hypothesis or theory) is correct	confirm; corroborate; sustain; substantiate; support; affirm; 	establish or strengthen as with new evidence or facts	megerősítés; 	NO_GLOSS	megerősít; 	NO_GLOSS	megerősítés	megerősít	DERIVATIONALLY_RELATED_FORM
228	hun	6425	97889	noun	verb	recruitment; enlisting; 	the act of getting recruits; enlisting people for the army (or for a job or a cause etc.)	recruit; levy; raise; 	cause to assemble or enlist in the military	toborzás; 	NO_GLOSS	toboroz; verbuvál; 	NO_GLOSS	toborzás	toboroz	DERIVATIONALLY_RELATED_FORM
229	hun	2709	101175	noun	verb	singing; vocalizing; 	the act of singing vocal music	sing; 	produce tones with the voice	éneklés; 	NO_GLOSS	énekel; 	NO_GLOSS	éneklés	énekel	DERIVATIONALLY_RELATED_FORM
230	hun	37254	101175	noun	verb	song; vocal; 	a short musical composition with words	sing; 	produce tones with the voice	ének; dal; 	NO_GLOSS	énekel; 	NO_GLOSS	ének	énekel	DERIVATIONALLY_RELATED_FORM
231	hun	2176	102304	noun	verb	swimming; swim; 	the act of swimming	swim; 	travel through water	úszás; 	NO_GLOSS	úszik; 	NO_GLOSS	úszás	úszik	DERIVATIONALLY_RELATED_FORM
232	hun	24645	98660	noun	verb	vacuum; vacuum cleaner; 	an electrical home appliance that cleans by suction	vacuum; vacuum-clean; hoover; 	clean with a vacuum cleaner	porszívó; 	NO_GLOSS	porszívózik; 	NO_GLOSS	porszívó	porszívózik	DERIVATIONALLY_RELATED_FORM
233	hun	45231	90311	noun	adjective	suburb; suburbia; suburban area; 	a residential district located on the outskirts of a city	suburban; 	relating to or characteristic of or situated in suburbs	külváros; 	NO_GLOSS	külvárosi; 	NO_GLOSS	külváros	külvárosi	DERIVATIONALLY_RELATED_FORM
234	hun	38126	96936	noun	verb	presentation; introduction; intro; 	formally making a person known to another or to the public	introduce; present; acquaint; 	cause to come to know personally	bemutatás; bemutatkozás; 	NO_GLOSS	bemutat; 	NO_GLOSS	bemutatás	bemutat	DERIVATIONALLY_RELATED_FORM
235	hun	38126	96936	noun	verb	presentation; introduction; intro; 	formally making a person known to another or to the public	introduce; present; acquaint; 	cause to come to know personally	bemutatás; bemutatkozás; 	NO_GLOSS	bemutat; 	NO_GLOSS	bemutatkozás	bemutat	DERIVATIONALLY_RELATED_FORM
236	hun	40076	98349	noun	verb	breakfast; 	the first meal of the day (usually in the morning)	breakfast; 	eat an early morning meal	reggeli; 	NO_GLOSS	reggelizik; 	NO_GLOSS	reggeli	reggelizik	DERIVATIONALLY_RELATED_FORM
237	hun	30347	53530	noun	noun	ventriloquism; ventriloquy; 	the art of projecting your voice so that it seems to come from another source (as from a ventriloquist's dummy)	ventriloquist; 	a performer who projects the voice into a wooden dummy	hasbeszélés; 	NO_GLOSS	hasbeszélő; 	NO_GLOSS	hasbeszélés	hasbeszélő	DERIVATIONALLY_RELATED_FORM
238	hun	20875	102234	noun	verb	paddle; boat paddle; 	a short light oar used without an oarlock to propel a canoe or small boat	paddle; 	propel with a paddle	evező; 	NO_GLOSS	evez; 	NO_GLOSS	evező	evez	DERIVATIONALLY_RELATED_FORM
239	hun	45039	52536	noun	noun	colony; dependency; 	a geographical area politically controlled by a distant country	settler; colonist; 	a person who settles in a new colony or moves into new country	gyarmat; 	NO_GLOSS	gyarmatosító; telepes; 	NO_GLOSS	gyarmat	gyarmatosító	DERIVATIONALLY_RELATED_FORM
240	hun	27442	94852	noun	verb	haste; hastiness; hurry; hurriedness; precipitation; 	overly eager speed (and possible carelessness)	rush; hasten; hurry; look sharp; festinate; 	act or move at high speed	sietség; 	NO_GLOSS	siet; 	NO_GLOSS	sietség	siet	DERIVATIONALLY_RELATED_FORM
241	hun	35528	96555	noun	verb	answer; reply; response; 	a statement (either spoken or written) that is made in reply to a question or request or criticism or accusation	answer; reply; respond; 	reply or respond to	válasz; 	NO_GLOSS	felel; válaszol; 	NO_GLOSS	válasz	válaszol	DERIVATIONALLY_RELATED_FORM
242	hun	66659	80395	noun	adjective	happiness; felicity; 	state of well-being characterized by emotions ranging from contentment to intense joy	happy; 	enjoying or showing or marked by joy or pleasure or good fortune	boldogság; 	NO_GLOSS	boldog; 	NO_GLOSS	boldogság	boldog	DERIVATIONALLY_RELATED_FORM
243	hun	48420	52657	noun	noun	brother; blood brother; 	a male with the same parents as someone else	sister; sis; 	a female person who has the same parents as another person	fivér; báty; öcs; 	NO_GLOSS	nővér; húg; 	NO_GLOSS	fivér	nővér	ANTONYM
244	hun	27405	83872	noun	adjective	permanence; permanency; 	the property of being able to exist for an indefinite duration	permanent; lasting; 	continuing or enduring without marked change in status or condition or place	állandóság; 	NO_GLOSS	állandó; 	NO_GLOSS	állandóság	állandó	DERIVATIONALLY_RELATED_FORM
245	hun	39909	101388	noun	verb	love; 	a strong positive emotion of regard and affection	love; 	have a great affection or liking for	szeretet; szerelem; 	NO_GLOSS	szerelmeskedik; 	NO_GLOSS	szerelem	szerelmeskedik	DERIVATIONALLY_RELATED_FORM
246	hun	5881	104960	noun	verb	punishment; penalty; penalization; penalisation; 	the act of punishing	punish; penalize; penalise; 	impose a penalty on; inflict punishment on	büntetés; bírság; 	NO_GLOSS	büntet; megbüntet; 	NO_GLOSS	büntetés	büntet	DERIVATIONALLY_RELATED_FORM
247	hun	29847	93561	noun	verb	scalp; 	the skin that covers the top of the head	scalp; 	remove the scalp of	skalp; 	NO_GLOSS	skalpol; megskalpol; 	NO_GLOSS	skalp	skalpol	DERIVATIONALLY_RELATED_FORM
248	hun	29847	93561	noun	verb	scalp; 	the skin that covers the top of the head	scalp; 	remove the scalp of	skalp; 	NO_GLOSS	skalpol; megskalpol; 	NO_GLOSS	skalp	megskalpol	DERIVATIONALLY_RELATED_FORM
249	hun	839	104770	noun	verb	vote; ballot; voting; balloting; 	a choice that is made by counting the number of people in favor of each alternative	vote; 	express one's preference for a candidate or for a measure or resolution; cast a vote	szavazás; 	NO_GLOSS	szavaz; 	NO_GLOSS	szavazás	szavaz	DERIVATIONALLY_RELATED_FORM
250	hun	35408	96688	noun	verb	defamation; calumny; calumniation; obloquy; traducement; hatchet job; 	a false accusation of an offense or a malicious misrepresentation of someone's words or actions	defame; slander; smirch; asperse; denigrate; calumniate; smear; sully; besmirch; 	charge falsely or with malicious intent; attack the good name and reputation of someone	rágalom; rágalmazás; vádaskodás; 	NO_GLOSS	rágalmaz; 	NO_GLOSS	rágalom	rágalmaz	DERIVATIONALLY_RELATED_FORM
251	hun	35408	96688	noun	verb	defamation; calumny; calumniation; obloquy; traducement; hatchet job; 	a false accusation of an offense or a malicious misrepresentation of someone's words or actions	defame; slander; smirch; asperse; denigrate; calumniate; smear; sully; besmirch; 	charge falsely or with malicious intent; attack the good name and reputation of someone	rágalom; rágalmazás; vádaskodás; 	NO_GLOSS	rágalmaz; 	NO_GLOSS	rágalmazás	rágalmaz	DERIVATIONALLY_RELATED_FORM
252	hun	35413	96688	noun	verb	slander; 	words falsely spoken that damage the reputation of another	defame; slander; smirch; asperse; denigrate; calumniate; smear; sully; besmirch; 	charge falsely or with malicious intent; attack the good name and reputation of someone	rágalom; rágalmazás; 	NO_GLOSS	rágalmaz; 	NO_GLOSS	rágalom	rágalmaz	DERIVATIONALLY_RELATED_FORM
253	hun	35413	96688	noun	verb	slander; 	words falsely spoken that damage the reputation of another	defame; slander; smirch; asperse; denigrate; calumniate; smear; sully; besmirch; 	charge falsely or with malicious intent; attack the good name and reputation of someone	rágalom; rágalmazás; 	NO_GLOSS	rágalmaz; 	NO_GLOSS	rágalmazás	rágalmaz	DERIVATIONALLY_RELATED_FORM
254	hun	6178	96688	noun	verb	aspersion; calumny; slander; defamation; denigration; 	an abusive attack on a person's character or good name	defame; slander; smirch; asperse; denigrate; calumniate; smear; sully; besmirch; 	charge falsely or with malicious intent; attack the good name and reputation of someone	rágalmazás; 	NO_GLOSS	rágalmaz; 	NO_GLOSS	rágalmazás	rágalmaz	DERIVATIONALLY_RELATED_FORM
255	hun	30283	100716	noun	verb	imagination; imaginativeness; vision; 	the formation of a mental image of something that is not perceived as real and is not present to the senses	imagine; conceive of; ideate; envisage; 	form a mental image of something that is not present or that is not the case	képzelet; 	NO_GLOSS	képzel; elképzel; 	NO_GLOSS	képzelet	képzel	DERIVATIONALLY_RELATED_FORM
256	hun	68416	103127	noun	verb	pain; hurting; 	a symptom of some physical hurt or disorder	hurt; ache; suffer; 	feel physical pain	fájdalom; kín; 	NO_GLOSS	fáj; 	NO_GLOSS	fájdalom	fáj	DERIVATIONALLY_RELATED_FORM
257	hun	1352	102979	noun	verb	step; 	the act of changing location by raising the foot and setting it down	step; tread; 	put down or press the foot, place the foot	lépés; 	NO_GLOSS	lép; lépdel; 	NO_GLOSS	lépés	lép	DERIVATIONALLY_RELATED_FORM
258	hun	1352	102979	noun	verb	step; 	the act of changing location by raising the foot and setting it down	step; tread; 	put down or press the foot, place the foot	lépés; 	NO_GLOSS	lép; lépdel; 	NO_GLOSS	lépés	lépdel	DERIVATIONALLY_RELATED_FORM
