id	vocabulary_code	concept_a	concept_b	pos_a	pos_b	words_a_english	gloss_a_english	words_b_english	gloss_b_english	words_a_target	gloss_a_target	words_b_target	gloss_b_target	word_a	word_b	relation
547	deu	32407	89805	noun	adjective	genetics; genetic science; 	the branch of biology that studies heredity and variation in organisms	genetic; genetical; 	of or relating to the science of genetics	genetik; 	NO_GLOSS	genetisch; 	NO_GLOSS	genetik	genetisch	DERIVATIONALLY_RELATED_FORM
548	deu	38902	102359	noun	verb	drop; fall; 	a free and rapid descent by the force of gravity	fall; 	descend in free fall under the influence of gravity	fall; absturz; sturz; 	NO_GLOSS	fallen; 	NO_GLOSS	fall	fallen	DERIVATIONALLY_RELATED_FORM
549	deu	44199	90093	noun	adjective	parliament; 	a legislative assembly in certain countries	parliamentary; 	relating to or having the nature of a parliament	parlament; 	NO_GLOSS	parlamentarisch; 	NO_GLOSS	parlament	parlamentarisch	DERIVATIONALLY_RELATED_FORM
550	deu	21750	99369	noun	verb	punt; 	an open flat-bottomed boat used in shallow waters and propelled by a long pole	punt; pole; 	propel with a pole	stocherkahn; 	NO_GLOSS	stochern; 	NO_GLOSS	stocherkahn	stochern	DERIVATIONALLY_RELATED_FORM
551	deu	37944	77356	noun	adjective	polemic; 	a controversy (especially over a belief or dogma)	polemic; polemical; 	of or involving dispute or controversy	polemik; 	NO_GLOSS	polemisch; 	NO_GLOSS	polemik	polemisch	DERIVATIONALLY_RELATED_FORM
552	deu	66489	79142	noun	adjective	being; beingness; existence; 	the state or fact of existing	existent; existing; 	having existence or being or actuality	existenz; sein; dasein; 	NO_GLOSS	existent; existierend; 	NO_GLOSS	existenz	existent	DERIVATIONALLY_RELATED_FORM
553	deu	18166	104167	noun	verb	furniture; piece of furniture; article of furniture; 	furnishings that make a room or other area ready for occupancy	furnish; 	provide or equip with furniture	möbel; möbelstück; 	NO_GLOSS	möblieren; einrichten; 	NO_GLOSS	möbel	möblieren	DERIVATIONALLY_RELATED_FORM
554	deu	37836	103967	noun	verb	suggestion; proposition; proffer; 	a proposal offered for acceptance or rejection	offer; proffer; 	present for acceptance or rejection	vorschlag; 	NO_GLOSS	anbieten; vorschlagen; 	NO_GLOSS	vorschlag	vorschlagen	DERIVATIONALLY_RELATED_FORM
555	deu	73524	83185	noun	adjective	antiquity; 	the historic period preceding the Middle Ages in Europe	age-old; antique; 	belonging to or lasting from times long ago	antike; 	NO_GLOSS	antik; 	NO_GLOSS	antike	antik	DERIVATIONALLY_RELATED_FORM
556	deu	34821	97502	noun	verb	quotation; quote; citation; 	a passage or expression that is quoted or cited	quote; cite; 	repeat a passage from	zitat; zitierung; 	NO_GLOSS	zitieren; 	NO_GLOSS	zitat	zitieren	DERIVATIONALLY_RELATED_FORM
557	deu	34821	97502	noun	verb	quotation; quote; citation; 	a passage or expression that is quoted or cited	quote; cite; 	repeat a passage from	zitat; zitierung; 	NO_GLOSS	zitieren; 	NO_GLOSS	zitierung	zitieren	DERIVATIONALLY_RELATED_FORM
558	deu	16914	96446	noun	verb	dial; telephone dial; 	a disc on a telephone that is rotated a fixed distance for each number called	dial; 	operate a dial to select a telephone number	wählscheibe; 	NO_GLOSS	wählen; 	NO_GLOSS	wählscheibe	wählen	DERIVATIONALLY_RELATED_FORM
559	deu	45481	102160	noun	verb	parking lot; car park; park; parking area; 	a lot where cars are parked	park; 	maneuver a vehicle into a parking space	parkplatz; parkhaus; 	NO_GLOSS	parken; 	NO_GLOSS	parkplatz	parken	DERIVATIONALLY_RELATED_FORM
560	deu	45481	102160	noun	verb	parking lot; car park; park; parking area; 	a lot where cars are parked	park; 	maneuver a vehicle into a parking space	parkplatz; parkhaus; 	NO_GLOSS	parken; 	NO_GLOSS	parkhaus	parken	DERIVATIONALLY_RELATED_FORM
561	deu	759	102160	noun	verb	parking; 	the act of maneuvering a vehicle into a location where it can be left temporarily	park; 	maneuver a vehicle into a parking space	parken; parkieren; 	NO_GLOSS	parken; 	NO_GLOSS	parken	parken	DERIVATIONALLY_RELATED_FORM
562	deu	759	102160	noun	verb	parking; 	the act of maneuvering a vehicle into a location where it can be left temporarily	park; 	maneuver a vehicle into a parking space	parken; parkieren; 	NO_GLOSS	parken; 	NO_GLOSS	parkieren	parken	DERIVATIONALLY_RELATED_FORM
563	deu	343	103556	noun	verb	reception; receipt; 	the act of receiving	receive; have; 	get something; come into possession of	empfang; 	NO_GLOSS	bekommen; erhalten; empfangen; kriegen; 	NO_GLOSS	empfang	empfangen	DERIVATIONALLY_RELATED_FORM
564	deu	54123	98696	noun	verb	friction; rubbing; 	the resistance encountered when one body is moved in contact with another	rub; fray; fret; chafe; scratch; 	cause friction	reibung; 	NO_GLOSS	reiben; scheuern; 	NO_GLOSS	reibung	reiben	DERIVATIONALLY_RELATED_FORM
565	deu	46024	90839	noun	adjective	continent; 	one of the large landmasses of the earth	continental; 	of or relating to or characteristic of a continent	kontinent; erdteil; 	NO_GLOSS	kontinental; 	NO_GLOSS	kontinent	kontinental	DERIVATIONALLY_RELATED_FORM
566	deu	34387	96242	noun	verb	order; purchase order; 	a commercial document used to request someone to supply something in return for payment and providing specifications and quantities	order; 	make a request for something	bestellung; order; 	NO_GLOSS	bestellen; ordern; 	NO_GLOSS	bestellung	bestellen	DERIVATIONALLY_RELATED_FORM
567	deu	34387	96242	noun	verb	order; purchase order; 	a commercial document used to request someone to supply something in return for payment and providing specifications and quantities	order; 	make a request for something	bestellung; order; 	NO_GLOSS	bestellen; ordern; 	NO_GLOSS	order	ordern	DERIVATIONALLY_RELATED_FORM
568	deu	53367	79346	noun	adjective	traitor; treasonist; 	someone who betrays his country by committing treason	faithless; traitorous; unfaithful; treasonable; treasonous; 	having the character of, or characteristic of, a traitor	verräter; verräterin; 	NO_GLOSS	verräterisch; treulos; 	NO_GLOSS	verräter	verräterisch	DERIVATIONALLY_RELATED_FORM
569	deu	53367	79346	noun	adjective	traitor; treasonist; 	someone who betrays his country by committing treason	faithless; traitorous; unfaithful; treasonable; treasonous; 	having the character of, or characteristic of, a traitor	verräter; verräterin; 	NO_GLOSS	verräterisch; treulos; 	NO_GLOSS	verräterin	verräterisch	DERIVATIONALLY_RELATED_FORM
570	deu	2919	104538	noun	verb	employment; work; 	the occupation for which you are paid	work; do work; 	be employed	arbeit; 	NO_GLOSS	arbeiten; 	NO_GLOSS	arbeit	arbeiten	DERIVATIONALLY_RELATED_FORM
571	deu	69216	83864	noun	adjective	defect; fault; flaw; 	an imperfection in a device or machine	defective; faulty; 	having a defect	fehler; defekt; makel; 	NO_GLOSS	fehlerhaft; defekt; 	NO_GLOSS	fehler	fehlerhaft	DERIVATIONALLY_RELATED_FORM
572	deu	69216	83864	noun	adjective	defect; fault; flaw; 	an imperfection in a device or machine	defective; faulty; 	having a defect	fehler; defekt; makel; 	NO_GLOSS	fehlerhaft; defekt; 	NO_GLOSS	defekt	defekt	DERIVATIONALLY_RELATED_FORM
573	deu	35832	97156	noun	verb	numeral; number; 	a symbol used to represent a number	number; 	give numbers to	nummer; zahl; ziffer; zahlwort; 	NO_GLOSS	nummerieren; 	NO_GLOSS	nummer	nummerieren	DERIVATIONALLY_RELATED_FORM
574	deu	38271	96609	noun	verb	sermon; discourse; preaching; 	an address of a religious nature (usually delivered during a church service)	preach; prophesy; 	deliver a sermon	predigt; 	NO_GLOSS	predigen; 	NO_GLOSS	predigt	predigen	DERIVATIONALLY_RELATED_FORM
575	deu	26555	88660	noun	adjective	wisdom; wiseness; 	the trait of utilizing knowledge and experience with common sense and insight	wise; 	having or prompted by wisdom or discernment	weisheit; 	NO_GLOSS	weise; klug; 	NO_GLOSS	weisheit	weise	DERIVATIONALLY_RELATED_FORM
576	deu	3896	105272	noun	verb	rape; violation; assault; ravishment; 	the crime of forcing a woman to submit to sexual intercourse against her will	rape; ravish; violate; assault; dishonor; dishonour; outrage; 	force  (someone) to have sex against their will	vergewaltigung; 	NO_GLOSS	vergewaltigen; schänden; 	NO_GLOSS	vergewaltigung	vergewaltigen	DERIVATIONALLY_RELATED_FORM
577	deu	14	66374	noun	noun	member; 	one of the persons who compose a social group (especially individuals who have joined and participates in a group organization)	membership; 	the state of being a member	mitglied; 	NO_GLOSS	mitgliedschaft; 	NO_GLOSS	mitglied	mitgliedschaft	DERIVATIONALLY_RELATED_FORM
578	deu	21186	97410	noun	verb	photograph; photo; exposure; pic; 	a picture of a person or scene in the form of a print or transparent slide; recorded by a camera on light-sensitive material	photograph; snap; shoot; 	record on photographic film	foto; bild; fotografie; fotographie; lichtbild; 	NO_GLOSS	fotografieren; 	NO_GLOSS	foto	fotografieren	DERIVATIONALLY_RELATED_FORM
579	deu	21186	97410	noun	verb	photograph; photo; exposure; pic; 	a picture of a person or scene in the form of a print or transparent slide; recorded by a camera on light-sensitive material	photograph; snap; shoot; 	record on photographic film	foto; bild; fotografie; fotographie; lichtbild; 	NO_GLOSS	fotografieren; 	NO_GLOSS	fotografie	fotografieren	DERIVATIONALLY_RELATED_FORM
580	deu	63835	91575	noun	adjective	evolution; organic evolution; phylogeny; phylogenesis; 	(biology) the sequence of events involved in the evolutionary development of a species or taxonomic group of organisms	evolutionary; 	of or relating to or produced by evolution	evolution; 	NO_GLOSS	evolutionär; 	NO_GLOSS	evolution	evolutionär	DERIVATIONALLY_RELATED_FORM
581	deu	69661	77836	noun	adjective	deafness; hearing loss; 	partial or complete loss of hearing	deaf; 	lacking or deprive of the sense of hearing wholly or in part	taubheit; gehörlosigkeit; schwerhörigkeit; 	NO_GLOSS	taub; gehörlos; 	NO_GLOSS	taubheit	taub	DERIVATIONALLY_RELATED_FORM
582	deu	69661	77836	noun	adjective	deafness; hearing loss; 	partial or complete loss of hearing	deaf; 	lacking or deprive of the sense of hearing wholly or in part	taubheit; gehörlosigkeit; schwerhörigkeit; 	NO_GLOSS	taub; gehörlos; 	NO_GLOSS	gehörlosigkeit	gehörlos	DERIVATIONALLY_RELATED_FORM
583	deu	52132	97889	noun	verb	recruit; military recruit; 	a recently enlisted soldier	recruit; levy; raise; 	cause to assemble or enlist in the military	rekrut; 	NO_GLOSS	rekrutieren; 	NO_GLOSS	rekrut	rekrutieren	DERIVATIONALLY_RELATED_FORM
584	deu	6425	97889	noun	verb	recruitment; enlisting; 	the act of getting recruits; enlisting people for the army (or for a job or a cause etc.)	recruit; levy; raise; 	cause to assemble or enlist in the military	rekrutierung; 	NO_GLOSS	rekrutieren; 	NO_GLOSS	rekrutierung	rekrutieren	DERIVATIONALLY_RELATED_FORM
585	deu	38978	103451	noun	verb	beep; bleep; 	a short high tone produced as a signal or warning	bleep; 	emit a single short high-pitched signal	pieps; 	NO_GLOSS	piepen; piepsen; 	NO_GLOSS	pieps	piepen	DERIVATIONALLY_RELATED_FORM
586	deu	38978	103451	noun	verb	beep; bleep; 	a short high tone produced as a signal or warning	bleep; 	emit a single short high-pitched signal	pieps; 	NO_GLOSS	piepen; piepsen; 	NO_GLOSS	pieps	piepsen	DERIVATIONALLY_RELATED_FORM
587	deu	1372	102092	noun	verb	hike; hiking; tramp; 	a long walk usually for exercise or pleasure	hike; 	walk a long way, as for pleasure or physical exercise	wanderung; 	NO_GLOSS	wandern; 	NO_GLOSS	wanderung	wandern	DERIVATIONALLY_RELATED_FORM
588	deu	50178	82275	noun	adjective	hermaphrodite; intersex; gynandromorph; androgyne; epicine; epicine person; 	one having both male and female sexual characteristics and organs; at birth an unambiguous assignment of male or female cannot be made	hermaphroditic; hermaphrodite; 	of animal or plant; having both male female reproductive organs	hermaphrodit; hermaphroditin; zwitter; zweigeschlecht; 	NO_GLOSS	hermaphroditisch; 	NO_GLOSS	hermaphrodit	hermaphroditisch	DERIVATIONALLY_RELATED_FORM
589	deu	50178	82275	noun	adjective	hermaphrodite; intersex; gynandromorph; androgyne; epicine; epicine person; 	one having both male and female sexual characteristics and organs; at birth an unambiguous assignment of male or female cannot be made	hermaphroditic; hermaphrodite; 	of animal or plant; having both male female reproductive organs	hermaphrodit; hermaphroditin; zwitter; zweigeschlecht; 	NO_GLOSS	hermaphroditisch; 	NO_GLOSS	hermaphroditin	hermaphroditisch	DERIVATIONALLY_RELATED_FORM
590	deu	27042	101342	noun	verb	hush; stillness; still; 	(poetic) tranquil silence	calm; calm down; quiet; tranquilize; tranquillize; tranquillise; quieten; lull; still; 	make calm or still	stille; ruhe; 	NO_GLOSS	ruhen; beruhigen; 	NO_GLOSS	ruhe	ruhen	DERIVATIONALLY_RELATED_FORM
591	deu	39005	96976	noun	verb	coo; 	the sound made by a pigeon	coo; 	cry softly, as of pigeons	gurren; girren; 	NO_GLOSS	gurren; 	NO_GLOSS	gurren	gurren	DERIVATIONALLY_RELATED_FORM
592	deu	39005	96976	noun	verb	coo; 	the sound made by a pigeon	coo; 	cry softly, as of pigeons	gurren; girren; 	NO_GLOSS	gurren; 	NO_GLOSS	girren	gurren	DERIVATIONALLY_RELATED_FORM
593	deu	38892	93074	noun	verb	infection; contagion; transmission; 	an incident in which an infectious disease is transmitted	infect; 	communicate a disease to	ansteckung; 	NO_GLOSS	anstecken; infizieren; 	NO_GLOSS	ansteckung	anstecken	DERIVATIONALLY_RELATED_FORM
594	deu	1976	94838	noun	verb	saturation; 	the act of soaking thoroughly with a liquid	saturate; 	cause (a chemical compound, vapour, solution, magnetic material) to unite with the greatest possible amount of another substance	sättigung; 	NO_GLOSS	sättigen; 	NO_GLOSS	sättigung	sättigen	DERIVATIONALLY_RELATED_FORM
595	deu	46613	89580	noun	adjective	universe; existence; creation; world; cosmos; macrocosm; 	everything that exists anywhere	cosmic; 	of or from or pertaining to or characteristic of the cosmos or universe	welt; universum; weltall; kosmos; 	NO_GLOSS	kosmisch; 	NO_GLOSS	kosmos	kosmisch	DERIVATIONALLY_RELATED_FORM
596	deu	24645	98660	noun	verb	vacuum; vacuum cleaner; 	an electrical home appliance that cleans by suction	vacuum; vacuum-clean; hoover; 	clean with a vacuum cleaner	staubsauger; 	NO_GLOSS	staubsaugen; 	NO_GLOSS	staubsauger	staubsaugen	DERIVATIONALLY_RELATED_FORM
597	deu	3762	98218	noun	verb	waste; wastefulness; dissipation; 	useless or profitless activity; using or expending or consuming thoughtlessly or carelessly	consume; squander; waste; ware; 	spend extravagantly	verschwendung; 	NO_GLOSS	verschwenden; vergeuden; verprassen; 	NO_GLOSS	verschwendung	verschwenden	DERIVATIONALLY_RELATED_FORM
598	deu	27763	93733	noun	verb	limit; bound; boundary; 	the greatest possible degree of something	restrict; restrain; trammel; limit; bound; confine; throttle; 	place limits on  (extent or access)	grenze; begrenzer; 	NO_GLOSS	befristen; begrenzen; beschränken; abgrenzen; eingrenzen; 	NO_GLOSS	grenze	begrenzen	DERIVATIONALLY_RELATED_FORM
599	deu	27763	93733	noun	verb	limit; bound; boundary; 	the greatest possible degree of something	restrict; restrain; trammel; limit; bound; confine; throttle; 	place limits on  (extent or access)	grenze; begrenzer; 	NO_GLOSS	befristen; begrenzen; beschränken; abgrenzen; eingrenzen; 	NO_GLOSS	grenze	abgrenzen	DERIVATIONALLY_RELATED_FORM
600	deu	27763	93733	noun	verb	limit; bound; boundary; 	the greatest possible degree of something	restrict; restrain; trammel; limit; bound; confine; throttle; 	place limits on  (extent or access)	grenze; begrenzer; 	NO_GLOSS	befristen; begrenzen; beschränken; abgrenzen; eingrenzen; 	NO_GLOSS	grenze	eingrenzen	DERIVATIONALLY_RELATED_FORM
601	deu	27763	93733	noun	verb	limit; bound; boundary; 	the greatest possible degree of something	restrict; restrain; trammel; limit; bound; confine; throttle; 	place limits on  (extent or access)	grenze; begrenzer; 	NO_GLOSS	befristen; begrenzen; beschränken; abgrenzen; eingrenzen; 	NO_GLOSS	begrenzer	begrenzen	DERIVATIONALLY_RELATED_FORM
602	deu	45090	93733	noun	verb	boundary; bound; bounds; 	the line or plane indicating the limit or extent of something	restrict; restrain; trammel; limit; bound; confine; throttle; 	place limits on  (extent or access)	abgrenzung; grenze; 	NO_GLOSS	befristen; begrenzen; beschränken; abgrenzen; eingrenzen; 	NO_GLOSS	abgrenzung	abgrenzen	DERIVATIONALLY_RELATED_FORM
603	deu	45090	93733	noun	verb	boundary; bound; bounds; 	the line or plane indicating the limit or extent of something	restrict; restrain; trammel; limit; bound; confine; throttle; 	place limits on  (extent or access)	abgrenzung; grenze; 	NO_GLOSS	befristen; begrenzen; beschränken; abgrenzen; eingrenzen; 	NO_GLOSS	grenze	begrenzen	DERIVATIONALLY_RELATED_FORM
604	deu	45090	93733	noun	verb	boundary; bound; bounds; 	the line or plane indicating the limit or extent of something	restrict; restrain; trammel; limit; bound; confine; throttle; 	place limits on  (extent or access)	abgrenzung; grenze; 	NO_GLOSS	befristen; begrenzen; beschränken; abgrenzen; eingrenzen; 	NO_GLOSS	grenze	abgrenzen	DERIVATIONALLY_RELATED_FORM
605	deu	45090	93733	noun	verb	boundary; bound; bounds; 	the line or plane indicating the limit or extent of something	restrict; restrain; trammel; limit; bound; confine; throttle; 	place limits on  (extent or access)	abgrenzung; grenze; 	NO_GLOSS	befristen; begrenzen; beschränken; abgrenzen; eingrenzen; 	NO_GLOSS	grenze	eingrenzen	DERIVATIONALLY_RELATED_FORM
606	deu	4074	93733	noun	verb	limitation; restriction; 	an act of limiting or restricting (as by regulation)	restrict; restrain; trammel; limit; bound; confine; throttle; 	place limits on  (extent or access)	beschränkung; einschränkung; 	NO_GLOSS	befristen; begrenzen; beschränken; abgrenzen; eingrenzen; 	NO_GLOSS	beschränkung	beschränken	DERIVATIONALLY_RELATED_FORM
607	deu	36206	92786	noun	verb	frown; scowl; 	a facial expression of dislike or displeasure	frown; glower; lour; lower; 	look angry or sullen, wrinkle one's forehead, as if to signal disapproval	finsterer blick; stirnrunzeln; strinrunzeln; 	NO_GLOSS	die stirn runzeln; runzeln; 	NO_GLOSS	stirnrunzeln	runzeln	DERIVATIONALLY_RELATED_FORM
608	deu	36206	92786	noun	verb	frown; scowl; 	a facial expression of dislike or displeasure	frown; glower; lour; lower; 	look angry or sullen, wrinkle one's forehead, as if to signal disapproval	finsterer blick; stirnrunzeln; strinrunzeln; 	NO_GLOSS	die stirn runzeln; runzeln; 	NO_GLOSS	strinrunzeln	runzeln	DERIVATIONALLY_RELATED_FORM
609	deu	45514	102442	noun	verb	position; place; 	the particular portion of space occupied by something	position; 	cause to be in an appropriate place, state, or relation	stellung; position; platz; ort; stelle; 	NO_GLOSS	positionieren; 	NO_GLOSS	position	positionieren	DERIVATIONALLY_RELATED_FORM
610	deu	32949	88720	noun	adjective	political orientation; ideology; political theory; 	an orientation that characterizes the thinking of a group or nation	ideological; ideologic; 	concerned with or suggestive of ideas	ideologie; 	NO_GLOSS	ideologisch; 	NO_GLOSS	ideologie	ideologisch	DERIVATIONALLY_RELATED_FORM
611	deu	27404	83879	noun	adjective	brevity; briefness; transience; 	the attribute of being brief or fleeting	ephemeral; passing; short-lived; transient; transitory; fugacious; 	lasting a very short time	vergänglichkeit; 	NO_GLOSS	vergänglich; vorübergehend; flüchtig; vorbeigehend; 	NO_GLOSS	vergänglichkeit	vergänglich	DERIVATIONALLY_RELATED_FORM
612	deu	3801	105132	noun	verb	treachery; betrayal; treason; perfidy; 	an act of deliberate betrayal	betray; sell; 	deliver to an enemy by treachery	verrat; 	NO_GLOSS	verraten; 	NO_GLOSS	verrat	verraten	DERIVATIONALLY_RELATED_FORM
613	deu	71263	92807	noun	verb	gargle; mouthwash; 	a medicated solution used for gargling and rinsing the mouth	gargle; rinse; 	rinse one's mouth and throat with mouthwash	gurgellösung; gurgelwasser; mundwasser; 	NO_GLOSS	gurgeln; 	NO_GLOSS	gurgellösung	gurgeln	DERIVATIONALLY_RELATED_FORM
614	deu	71263	92807	noun	verb	gargle; mouthwash; 	a medicated solution used for gargling and rinsing the mouth	gargle; rinse; 	rinse one's mouth and throat with mouthwash	gurgellösung; gurgelwasser; mundwasser; 	NO_GLOSS	gurgeln; 	NO_GLOSS	gurgelwasser	gurgeln	DERIVATIONALLY_RELATED_FORM
615	deu	40076	98349	noun	verb	breakfast; 	the first meal of the day (usually in the morning)	breakfast; 	eat an early morning meal	frühstück; zmorge; morgenessen; 	NO_GLOSS	frühstücken; 	NO_GLOSS	frühstück	frühstücken	DERIVATIONALLY_RELATED_FORM
616	deu	47242	91943	noun	adjective	copt; 	a member of the Coptic Church	coptic; 	of or relating to the Copts or their church or language or art	kopte; koptin; 	NO_GLOSS	koptisch; 	NO_GLOSS	kopte	koptisch	DERIVATIONALLY_RELATED_FORM
617	deu	47242	91943	noun	adjective	copt; 	a member of the Coptic Church	coptic; 	of or relating to the Copts or their church or language or art	kopte; koptin; 	NO_GLOSS	koptisch; 	NO_GLOSS	koptin	koptisch	DERIVATIONALLY_RELATED_FORM
618	deu	35702	95725	noun	verb	guess; conjecture; supposition; surmise; surmisal; speculation; hypothesis; 	a message expressing an opinion based on incomplete evidence	think; opine; suppose; imagine; reckon; guess; 	expect, believe, or suppose	vermutung; hypothese; 	NO_GLOSS	denken; glauben; annehmen; schätzen; vermuten; mutmaßen; rechnen mit; 	NO_GLOSS	vermutung	vermuten	DERIVATIONALLY_RELATED_FORM
619	deu	30347	53530	noun	noun	ventriloquism; ventriloquy; 	the art of projecting your voice so that it seems to come from another source (as from a ventriloquist's dummy)	ventriloquist; 	a performer who projects the voice into a wooden dummy	bauchreden; ventriloquismus; 	NO_GLOSS	bauchredner; ventriloquist; 	NO_GLOSS	bauchreden	bauchredner	DERIVATIONALLY_RELATED_FORM
620	deu	30347	53530	noun	noun	ventriloquism; ventriloquy; 	the art of projecting your voice so that it seems to come from another source (as from a ventriloquist's dummy)	ventriloquist; 	a performer who projects the voice into a wooden dummy	bauchreden; ventriloquismus; 	NO_GLOSS	bauchredner; ventriloquist; 	NO_GLOSS	ventriloquismus	ventriloquist	DERIVATIONALLY_RELATED_FORM
621	deu	32707	74163	noun	adjective	aesthetics; esthetics; 	(art) the branch of philosophy dealing with beauty and taste (emphasizing the evaluative criteria that are applied to art)	aesthetic; esthetic; aesthetical; esthetical; 	concerning or characterized by an appreciation of beauty or good taste	ästhetik; 	NO_GLOSS	ästhetisch; 	NO_GLOSS	ästhetik	ästhetisch	DERIVATIONALLY_RELATED_FORM
622	deu	45039	52536	noun	noun	colony; dependency; 	a geographical area politically controlled by a distant country	settler; colonist; 	a person who settles in a new colony or moves into new country	kolonie; schutzgebiet; 	NO_GLOSS	kolonist; siedler; ansiedler; 	NO_GLOSS	kolonie	kolonist	DERIVATIONALLY_RELATED_FORM
623	deu	72692	98796	noun	verb	wallpaper; 	a decorative paper for the walls of rooms	wallpaper; paper; 	cover with wallpaper	tapete; 	NO_GLOSS	tapezieren; 	NO_GLOSS	tapete	tapezieren	DERIVATIONALLY_RELATED_FORM
624	deu	2766	94852	noun	verb	haste; hurry; rush; rushing; 	the act of moving hurriedly and in a careless manner	rush; hasten; hurry; look sharp; festinate; 	act or move at high speed	eile; hast; 	NO_GLOSS	beeilen; eilen; 	NO_GLOSS	eile	beeilen	DERIVATIONALLY_RELATED_FORM
625	deu	2766	94852	noun	verb	haste; hurry; rush; rushing; 	the act of moving hurriedly and in a careless manner	rush; hasten; hurry; look sharp; festinate; 	act or move at high speed	eile; hast; 	NO_GLOSS	beeilen; eilen; 	NO_GLOSS	eile	eilen	DERIVATIONALLY_RELATED_FORM
626	deu	27442	94852	noun	verb	haste; hastiness; hurry; hurriedness; precipitation; 	overly eager speed (and possible carelessness)	rush; hasten; hurry; look sharp; festinate; 	act or move at high speed	eile; hast; 	NO_GLOSS	beeilen; eilen; 	NO_GLOSS	eile	beeilen	DERIVATIONALLY_RELATED_FORM
627	deu	27442	94852	noun	verb	haste; hastiness; hurry; hurriedness; precipitation; 	overly eager speed (and possible carelessness)	rush; hasten; hurry; look sharp; festinate; 	act or move at high speed	eile; hast; 	NO_GLOSS	beeilen; eilen; 	NO_GLOSS	eile	eilen	DERIVATIONALLY_RELATED_FORM
628	deu	38029	96555	noun	verb	reply; response; 	the speech act of continuing a conversational exchange	answer; reply; respond; 	reply or respond to	antwort; 	NO_GLOSS	antworten; erwidern; 	NO_GLOSS	antwort	antworten	DERIVATIONALLY_RELATED_FORM
629	deu	35528	96555	noun	verb	answer; reply; response; 	a statement (either spoken or written) that is made in reply to a question or request or criticism or accusation	answer; reply; respond; 	reply or respond to	antwort; entgegnung; 	NO_GLOSS	antworten; erwidern; 	NO_GLOSS	antwort	antworten	DERIVATIONALLY_RELATED_FORM
630	deu	26960	75994	noun	adjective	blue; blueness; 	blue color or pigment; resembling the color of the clear sky in the daytime	blue; bluish; blueish; 	of the color intermediate between green and violet; having a color similar to that of a clear unclouded sky	blau; bläue; 	NO_GLOSS	blau; bläulich; 	NO_GLOSS	blau	blau	DERIVATIONALLY_RELATED_FORM
631	deu	26960	75994	noun	adjective	blue; blueness; 	blue color or pigment; resembling the color of the clear sky in the daytime	blue; bluish; blueish; 	of the color intermediate between green and violet; having a color similar to that of a clear unclouded sky	blau; bläue; 	NO_GLOSS	blau; bläulich; 	NO_GLOSS	bläue	blau	DERIVATIONALLY_RELATED_FORM
632	deu	26960	75994	noun	adjective	blue; blueness; 	blue color or pigment; resembling the color of the clear sky in the daytime	blue; bluish; blueish; 	of the color intermediate between green and violet; having a color similar to that of a clear unclouded sky	blau; bläue; 	NO_GLOSS	blau; bläulich; 	NO_GLOSS	bläue	bläulich	DERIVATIONALLY_RELATED_FORM
633	deu	27478	85415	noun	adjective	right-handedness; dextrality; 	preference for using the right hand	right-handed; 	using or intended for the right hand	rechtshändigkeit; dextralität; 	NO_GLOSS	rechtshändig; 	NO_GLOSS	rechtshändigkeit	rechtshändig	DERIVATIONALLY_RELATED_FORM
634	deu	1064	99115	noun	verb	sacrifice; ritual killing; 	the act of killing (an animal or person) in order to propitiate a deity	sacrifice; 	kill or destroy	opfer; 	NO_GLOSS	opfern; 	NO_GLOSS	opfer	opfern	DERIVATIONALLY_RELATED_FORM
635	deu	69122	77367	noun	adjective	convenience; 	the state of being suitable or opportune	convenient; 	suited to your comfort or purpose or needs	annehmlichkeit; bequemlichkeit; 	NO_GLOSS	bequem; einfach; gelegen; genehm; günstig; passend; praktisch; 	NO_GLOSS	bequemlichkeit	bequem	DERIVATIONALLY_RELATED_FORM
636	deu	42701	89750	noun	adjective	feudalism; feudal system; 	the social system that developed in Europe in the 8th century; vassals were protected by lords who they had to serve in war	feudal; feudalistic; 	of or relating to or characteristic of feudalism	feudalismus; 	NO_GLOSS	feudal; 	NO_GLOSS	feudalismus	feudal	DERIVATIONALLY_RELATED_FORM
637	deu	66659	80395	noun	adjective	happiness; felicity; 	state of well-being characterized by emotions ranging from contentment to intense joy	happy; 	enjoying or showing or marked by joy or pleasure or good fortune	glück; glücklichkeit; 	NO_GLOSS	glücklich; 	NO_GLOSS	glück	glücklich	DERIVATIONALLY_RELATED_FORM
638	deu	66659	80395	noun	adjective	happiness; felicity; 	state of well-being characterized by emotions ranging from contentment to intense joy	happy; 	enjoying or showing or marked by joy or pleasure or good fortune	glück; glücklichkeit; 	NO_GLOSS	glücklich; 	NO_GLOSS	glücklichkeit	glücklich	DERIVATIONALLY_RELATED_FORM
639	deu	73431	80996	noun	adjective	summer; summertime; 	the warmest season of the year; in the northern hemisphere it extends from the summer solstice to the autumnal equinox	summery; 	belonging to or characteristic of or occurring in summer	sommer; 	NO_GLOSS	sommerlich; 	NO_GLOSS	sommer	sommerlich	DERIVATIONALLY_RELATED_FORM
640	deu	31357	95821	noun	verb	kind; sort; form; variety; 	a category of things distinguished by some common characteristic or quality	classify; class; sort; assort; sort out; separate; 	arrange or order by classes or categories	art; sorte; 	NO_GLOSS	sortieren; 	NO_GLOSS	sorte	sortieren	DERIVATIONALLY_RELATED_FORM
