id	vocabulary_code	concept_a	concept_b	pos_a	pos_b	words_a_english	gloss_a_english	words_b_english	gloss_b_english	words_a_target	gloss_a_target	words_b_target	gloss_b_target	word_a	word_b	relation
319	rus	4421	103266	noun	verb	auscultation; 	listening to sounds within the body (usually with a stethoscope)	auscultate; 	examine by auscultation	аускультация; выслушивание; 	NO_GLOSS	слушать; выслушивать; прослушивать; 	NO_GLOSS	выслушивание	выслушивать	DERIVATIONALLY_RELATED_FORM
320	rus	69349	85379	noun	adjective	affluence; richness; 	abundant wealth	rich; 	possessing material wealth	изобилие; богатство; 	NO_GLOSS	богатый; состоятельный; зажиточный; обеспеченный; 	NO_GLOSS	богатство	богатый	DERIVATIONALLY_RELATED_FORM
321	rus	26412	87243	noun	adjective	stubbornness; bullheadedness; obstinacy; obstinance; pigheadedness; self-will; 	resolute adherence to your own ideas or desires	stubborn; obstinate; unregenerate; 	tenaciously unwilling or marked by tenacious unwillingness to yield	упрямство; упорство; 	NO_GLOSS	упорный; упрямый; упёртый; 	NO_GLOSS	упрямство	упрямый	DERIVATIONALLY_RELATED_FORM
322	rus	51474	103532	noun	verb	owner; possessor; 	a person who owns something	own; have; possess; 	have ownership or possession of	владелец; владелица; собственник; собственница; 	NO_GLOSS	иметь; владеть; обладать; 	NO_GLOSS	владелец	владеть	DERIVATIONALLY_RELATED_FORM
323	rus	51474	103532	noun	verb	owner; possessor; 	a person who owns something	own; have; possess; 	have ownership or possession of	владелец; владелица; собственник; собственница; 	NO_GLOSS	иметь; владеть; обладать; 	NO_GLOSS	владелица	владеть	DERIVATIONALLY_RELATED_FORM
324	rus	4083	103532	noun	verb	possession; ownership; 	the act of having and controlling property	own; have; possess; 	have ownership or possession of	обладание; владение; 	NO_GLOSS	иметь; владеть; обладать; 	NO_GLOSS	обладание	обладать	DERIVATIONALLY_RELATED_FORM
325	rus	4083	103532	noun	verb	possession; ownership; 	the act of having and controlling property	own; have; possess; 	have ownership or possession of	обладание; владение; 	NO_GLOSS	иметь; владеть; обладать; 	NO_GLOSS	владение	владеть	DERIVATIONALLY_RELATED_FORM
326	rus	1181	94924	noun	verb	purification; 	the act of cleaning by getting rid of impurities	purify; sublimate; make pure; distill; 	remove impurities from, increase the concentration of, and separate through the process of distillation	очистка; очищение; 	NO_GLOSS	очищать; очистить; 	NO_GLOSS	очистка	очистить	DERIVATIONALLY_RELATED_FORM
327	rus	21830	98875	noun	verb	rabbet; rebate; 	a rectangular groove made to hold two pieces together	rabbet; 	cut a rectangular groove into	шпунт; 	NO_GLOSS	шпунтовать; фальцевать; 	NO_GLOSS	шпунт	шпунтовать	DERIVATIONALLY_RELATED_FORM
328	rus	35806	97060	noun	verb	hint; clue; 	a slight indication	hint; suggest; 	drop a hint; intimate by a hint	подсказка; намёк; 	NO_GLOSS	намекать; намекнуть; 	NO_GLOSS	намёк	намекать	DERIVATIONALLY_RELATED_FORM
329	rus	35806	97060	noun	verb	hint; clue; 	a slight indication	hint; suggest; 	drop a hint; intimate by a hint	подсказка; намёк; 	NO_GLOSS	намекать; намекнуть; 	NO_GLOSS	намёк	намекнуть	DERIVATIONALLY_RELATED_FORM
330	rus	45484	100404	noun	verb	pasture; pastureland; grazing land; lea; ley; 	a field covered with grass or herbage and suitable for grazing by livestock	crop; browse; graze; range; pasture; 	feed as in a meadow or pasture	пастбище; выпас; выгон; 	NO_GLOSS	пастись; пасти; 	NO_GLOSS	пастбище	пасти	DERIVATIONALLY_RELATED_FORM
331	rus	45553	100404	noun	verb	range; 	a large tract of grassy open land on which livestock can graze	crop; browse; graze; range; pasture; 	feed as in a meadow or pasture	пастбище; 	NO_GLOSS	пастись; пасти; 	NO_GLOSS	пастбище	пасти	DERIVATIONALLY_RELATED_FORM
332	rus	54982	94041	noun	verb	flower; bloom; blossom; 	reproductive organ of angiosperm plants especially one having showy or colorful parts	bloom; blossom; flower; 	produce or yield flowers	цветок; цветы; 	NO_GLOSS	цвести; 	NO_GLOSS	цветы	цвести	DERIVATIONALLY_RELATED_FORM
333	rus	474	99765	noun	verb	pull; pulling; 	the act of pulling; applying force to move something toward or with you	pull; draw; force; 	cause to move by pulling	тяга; 	NO_GLOSS	тянуть; потянуть; тащить; потащить; тягать; 	NO_GLOSS	тяга	тянуть	DERIVATIONALLY_RELATED_FORM
334	rus	474	99765	noun	verb	pull; pulling; 	the act of pulling; applying force to move something toward or with you	pull; draw; force; 	cause to move by pulling	тяга; 	NO_GLOSS	тянуть; потянуть; тащить; потащить; тягать; 	NO_GLOSS	тяга	тягать	DERIVATIONALLY_RELATED_FORM
335	rus	37635	96998	noun	verb	scream; screaming; shriek; shrieking; screech; screeching; 	sharp piercing cry	shriek; shrill; pipe up; pipe; 	utter a shrill cry	визг; 	NO_GLOSS	визжать; 	NO_GLOSS	визг	визжать	DERIVATIONALLY_RELATED_FORM
336	rus	1514	101709	noun	verb	cruise; sail; 	an ocean trip taken for pleasure	cruise; 	sail or travel about for pleasure, relaxation, or sightseeing	круиз; морское путешествие; плавание; 	NO_GLOSS	плавать; плыть; 	NO_GLOSS	плавание	плавать	DERIVATIONALLY_RELATED_FORM
337	rus	35408	80469	noun	adjective	defamation; calumny; calumniation; obloquy; traducement; hatchet job; 	a false accusation of an offense or a malicious misrepresentation of someone's words or actions	calumniatory; calumnious; defamatory; denigrative; denigrating; denigratory; libellous; libelous; slanderous; 	(used of statements) harmful and often untrue; tending to discredit or malign	клевета; 	NO_GLOSS	клеветнический; порочащий; бесчестящий; дискредитирующий; 	NO_GLOSS	клевета	клеветнический	DERIVATIONALLY_RELATED_FORM
338	rus	35413	80469	noun	adjective	slander; 	words falsely spoken that damage the reputation of another	calumniatory; calumnious; defamatory; denigrative; denigrating; denigratory; libellous; libelous; slanderous; 	(used of statements) harmful and often untrue; tending to discredit or malign	клевета; злословие; навет; наговор; хула; поношение; порочение; хаянье; поклёп; напраслина; 	NO_GLOSS	клеветнический; порочащий; бесчестящий; дискредитирующий; 	NO_GLOSS	клевета	клеветнический	DERIVATIONALLY_RELATED_FORM
339	rus	6178	80469	noun	adjective	aspersion; calumny; slander; defamation; denigration; 	an abusive attack on a person's character or good name	calumniatory; calumnious; defamatory; denigrative; denigrating; denigratory; libellous; libelous; slanderous; 	(used of statements) harmful and often untrue; tending to discredit or malign	диффамация; шельмование; клевета; поношение; хула; 	NO_GLOSS	клеветнический; порочащий; бесчестящий; дискредитирующий; 	NO_GLOSS	клевета	клеветнический	DERIVATIONALLY_RELATED_FORM
340	rus	22442	52372	noun	noun	sax; saxophone; 	a single-reed woodwind with a conical bore	saxophonist; saxist; 	a musician who plays the saxophone	саксофон; 	NO_GLOSS	саксофонист; 	NO_GLOSS	саксофон	саксофонист	DERIVATIONALLY_RELATED_FORM
341	rus	50036	96892	noun	verb	guarantor; surety; warrantor; warranter; 	one who provides a warrant or guarantee to another	guarantee; warrant; 	stand behind and guarantee the quality, accuracy, or condition of	гарант; поручитель; 	NO_GLOSS	гарантировать; 	NO_GLOSS	гарант	гарантировать	DERIVATIONALLY_RELATED_FORM
342	rus	66527	105506	noun	verb	survival; endurance; 	a state of surviving; remaining alive	survive; last; live; live on; go; endure; hold up; hold out; 	continue to live; endure or last	выживание; 	NO_GLOSS	выживать; 	NO_GLOSS	выживание	выживать	DERIVATIONALLY_RELATED_FORM
343	rus	23097	92806	noun	verb	soap; 	a cleansing agent made from the salts of vegetable or animal fats	soap; lather; 	rub soap all over, usually with the purpose of cleaning	мыло; 	NO_GLOSS	мылить; намылить; 	NO_GLOSS	мыло	мылить	DERIVATIONALLY_RELATED_FORM
344	rus	52657	75566	noun	adjective	sister; sis; 	a female person who has the same parents as another person	sisterly; sisterlike; sororal; 	like or characteristic of or befitting a sister	сестра; 	NO_GLOSS	сестринский; 	NO_GLOSS	сестра	сестринский	DERIVATIONALLY_RELATED_FORM
345	rus	76613	99812	adjective	verb	permeant; permeating; permeative; pervasive; 	spreading or spread throughout	percolate; sink in; permeate; filter; 	pass through	распространяющийся; проникающий; пропитывающий; заполняющий; 	NO_GLOSS	просачиваться; пропитывать; пронизывать; проникать; 	NO_GLOSS	проникающий	проникать	DERIVATIONALLY_RELATED_FORM
346	rus	76613	99812	adjective	verb	permeant; permeating; permeative; pervasive; 	spreading or spread throughout	percolate; sink in; permeate; filter; 	pass through	распространяющийся; проникающий; пропитывающий; заполняющий; 	NO_GLOSS	просачиваться; пропитывать; пронизывать; проникать; 	NO_GLOSS	пропитывающий	пропитывать	DERIVATIONALLY_RELATED_FORM
347	rus	17229	99740	noun	verb	drill; 	a tool with a sharp point and cutting edges for making holes in hard materials (usually rotating rapidly or by repeated blows)	bore; drill; 	make a hole with a pointed power or hand tool	дрель; бурав; коловорот; бормашина; 	NO_GLOSS	сверлить; буравить; бурить; 	NO_GLOSS	бурав	буравить	DERIVATIONALLY_RELATED_FORM
348	rus	17229	99740	noun	verb	drill; 	a tool with a sharp point and cutting edges for making holes in hard materials (usually rotating rapidly or by repeated blows)	bore; drill; 	make a hole with a pointed power or hand tool	дрель; бурав; коловорот; бормашина; 	NO_GLOSS	сверлить; буравить; бурить; 	NO_GLOSS	бурав	бурить	DERIVATIONALLY_RELATED_FORM
349	rus	25824	81854	noun	adjective	similarity; 	the quality of being similar	alike; similar; like; 	having the same or similar characteristics	сходство; подобие; 	NO_GLOSS	подобный; похожий; 	NO_GLOSS	подобие	подобный	DERIVATIONALLY_RELATED_FORM
350	rus	40407	98780	noun	verb	crumb; 	small piece of e.g. bread or cake	crumb; 	coat with bread crumbs	крошка; 	NO_GLOSS	крошить; 	NO_GLOSS	крошка	крошить	DERIVATIONALLY_RELATED_FORM
351	rus	66809	87847	noun	adjective	fatigue; weariness; tiredness; 	temporary loss of strength and energy resulting from hard physical or mental work	tired; 	depleted of strength or energy	усталость; утомление; 	NO_GLOSS	усталый; уставший; 	NO_GLOSS	усталость	усталый	DERIVATIONALLY_RELATED_FORM
352	rus	1258	93863	noun	verb	repair; fix; fixing; fixture; mend; mending; reparation; 	the act of putting something in working order again	repair; mend; fix; bushel; doctor; furbish up; restore; touch on; 	restore by replacing a part or putting together what is torn or broken	починка; ремонт; 	NO_GLOSS	ремонтировать; чинить; 	NO_GLOSS	ремонт	ремонтировать	DERIVATIONALLY_RELATED_FORM
353	rus	37635	96992	noun	verb	scream; screaming; shriek; shrieking; screech; screeching; 	sharp piercing cry	shout; shout out; cry; call; yell; scream; holler; hollo; squall; 	utter a sudden loud cry	визг; 	NO_GLOSS	кричать; орать; вопить; визжать; 	NO_GLOSS	визг	визжать	DERIVATIONALLY_RELATED_FORM
354	rus	37625	96992	noun	verb	cry; outcry; call; yell; shout; vociferation; 	a loud utterance; often in protest or opposition	shout; shout out; cry; call; yell; scream; holler; hollo; squall; 	utter a sudden loud cry	крик; шум; возглас; протест; 	NO_GLOSS	кричать; орать; вопить; визжать; 	NO_GLOSS	крик	кричать	DERIVATIONALLY_RELATED_FORM
355	rus	102588	102593	verb	verb	exit; go out; get out; leave; 	move out of or depart from	enter; come in; get into; get in; go into; go in; move into; 	to come or go into	выходить; выйти; уходить; уйти; уезжать; уехать; 	NO_GLOSS	входить; войти; заходить; зайти; 	NO_GLOSS	выходить	входить	ANTONYM
356	rus	102588	102593	verb	verb	exit; go out; get out; leave; 	move out of or depart from	enter; come in; get into; get in; go into; go in; move into; 	to come or go into	выходить; выйти; уходить; уйти; уезжать; уехать; 	NO_GLOSS	входить; войти; заходить; зайти; 	NO_GLOSS	выходить	заходить	ANTONYM
357	rus	102588	102593	verb	verb	exit; go out; get out; leave; 	move out of or depart from	enter; come in; get into; get in; go into; go in; move into; 	to come or go into	выходить; выйти; уходить; уйти; уезжать; уехать; 	NO_GLOSS	входить; войти; заходить; зайти; 	NO_GLOSS	выйти	войти	ANTONYM
358	rus	102588	102593	verb	verb	exit; go out; get out; leave; 	move out of or depart from	enter; come in; get into; get in; go into; go in; move into; 	to come or go into	выходить; выйти; уходить; уйти; уезжать; уехать; 	NO_GLOSS	входить; войти; заходить; зайти; 	NO_GLOSS	выйти	зайти	ANTONYM
359	rus	102588	102593	verb	verb	exit; go out; get out; leave; 	move out of or depart from	enter; come in; get into; get in; go into; go in; move into; 	to come or go into	выходить; выйти; уходить; уйти; уезжать; уехать; 	NO_GLOSS	входить; войти; заходить; зайти; 	NO_GLOSS	уходить	входить	ANTONYM
360	rus	102588	102593	verb	verb	exit; go out; get out; leave; 	move out of or depart from	enter; come in; get into; get in; go into; go in; move into; 	to come or go into	выходить; выйти; уходить; уйти; уезжать; уехать; 	NO_GLOSS	входить; войти; заходить; зайти; 	NO_GLOSS	уходить	заходить	ANTONYM
361	rus	102588	102593	verb	verb	exit; go out; get out; leave; 	move out of or depart from	enter; come in; get into; get in; go into; go in; move into; 	to come or go into	выходить; выйти; уходить; уйти; уезжать; уехать; 	NO_GLOSS	входить; войти; заходить; зайти; 	NO_GLOSS	уйти	войти	ANTONYM
362	rus	102588	102593	verb	verb	exit; go out; get out; leave; 	move out of or depart from	enter; come in; get into; get in; go into; go in; move into; 	to come or go into	выходить; выйти; уходить; уйти; уезжать; уехать; 	NO_GLOSS	входить; войти; заходить; зайти; 	NO_GLOSS	уйти	зайти	ANTONYM
363	rus	130	102593	noun	verb	entrance; entering; entry; ingress; incoming; 	the act of entering	enter; come in; get into; get in; go into; go in; move into; 	to come or go into	вхождение; въезд; вход; 	NO_GLOSS	входить; войти; заходить; зайти; 	NO_GLOSS	вход	входить	DERIVATIONALLY_RELATED_FORM
364	rus	24986	99580	noun	verb	whip; 	an instrument with a handle and a flexible lash that is used for whipping	flog; welt; whip; lather; lash; slash; strap; trounce; 	beat severely with a whip or rod	кнут; хлыст; бич; нагайка; плеть; плётка; 	NO_GLOSS	пороть; стегать; сечь; хлестать; бичевать; 	NO_GLOSS	бич	бичевать	DERIVATIONALLY_RELATED_FORM
365	rus	19561	99580	noun	verb	lash; thong; 	leather strip that forms the flexible part of a whip	flog; welt; whip; lather; lash; slash; strap; trounce; 	beat severely with a whip or rod	плеть; плётка; кнут; хлыст; бич; нагайка; ремень; 	NO_GLOSS	пороть; стегать; сечь; хлестать; бичевать; 	NO_GLOSS	бич	бичевать	DERIVATIONALLY_RELATED_FORM
366	rus	5895	99580	noun	verb	whipping; tanning; flogging; lashing; flagellation; 	beating with a whip or strap or rope as a form of punishment	flog; welt; whip; lather; lash; slash; strap; trounce; 	beat severely with a whip or rod	порка; 	NO_GLOSS	пороть; стегать; сечь; хлестать; бичевать; 	NO_GLOSS	порка	пороть	DERIVATIONALLY_RELATED_FORM
367	rus	4708	101260	noun	verb	programming; programing; computer programming; computer programing; 	creating a sequence of instructions to enable the computer to do something	program; programme; 	write a computer program	программирование; 	NO_GLOSS	программировать; писать программу; 	NO_GLOSS	программирование	программировать	DERIVATIONALLY_RELATED_FORM
368	rus	34579	101260	noun	verb	program; programme; computer program; computer programme; 	(computer science) a sequence of instructions that a computer can interpret and execute	program; programme; 	write a computer program	программа; 	NO_GLOSS	программировать; писать программу; 	NO_GLOSS	программа	программировать	DERIVATIONALLY_RELATED_FORM
369	rus	15629	100610	noun	verb	cargo; lading; freight; load; loading; payload; shipment; consignment; 	goods carried by a large vehicle	load; 	put (something) on a structure or conveyance	груз; фрахт; нагрузка; 	NO_GLOSS	загружать; грузить; загрузить; 	NO_GLOSS	груз	грузить	DERIVATIONALLY_RELATED_FORM
370	rus	19773	100610	noun	verb	load; loading; burden; 	weight to be borne or conveyed	load; 	put (something) on a structure or conveyance	груз; 	NO_GLOSS	загружать; грузить; загрузить; 	NO_GLOSS	груз	грузить	DERIVATIONALLY_RELATED_FORM
371	rus	25245	84470	noun	adjective	privacy; privateness; seclusion; 	the quality of being secluded from the presence or view of others	private; 	confined to particular persons or groups or providing privacy	уединение; приватность; прайвеси; секретность; конфиденциальность; 	NO_GLOSS	частный; личный; приватный; 	NO_GLOSS	приватность	приватный	DERIVATIONALLY_RELATED_FORM
372	rus	37670	92647	noun	verb	sigh; suspiration; 	an utterance made by exhaling audibly	sigh; suspire; 	heave or utter a sigh; breathe deeply and heavily	вздох; 	NO_GLOSS	вздыхать; вздохнуть; 	NO_GLOSS	вздох	вздыхать	DERIVATIONALLY_RELATED_FORM
373	rus	37670	92647	noun	verb	sigh; suspiration; 	an utterance made by exhaling audibly	sigh; suspire; 	heave or utter a sigh; breathe deeply and heavily	вздох; 	NO_GLOSS	вздыхать; вздохнуть; 	NO_GLOSS	вздох	вздохнуть	DERIVATIONALLY_RELATED_FORM
374	rus	69003	82363	noun	adjective	maturity; matureness; 	state of being mature; full development	ripe; mature; 	fully developed or matured and ready to be eaten or used	зрелость; 	NO_GLOSS	зрелый; спелый; взрослый; развитой; 	NO_GLOSS	зрелость	зрелый	DERIVATIONALLY_RELATED_FORM
375	rus	18539	50049	noun	noun	guitar; 	a stringed instrument usually having six strings; played by strumming or plucking	guitarist; guitar player; 	a musician who plays the guitar	гитара; 	NO_GLOSS	гитарист; гитаристка; 	NO_GLOSS	гитара	гитарист	DERIVATIONALLY_RELATED_FORM
376	rus	18539	50049	noun	noun	guitar; 	a stringed instrument usually having six strings; played by strumming or plucking	guitarist; guitar player; 	a musician who plays the guitar	гитара; 	NO_GLOSS	гитарист; гитаристка; 	NO_GLOSS	гитара	гитаристка	DERIVATIONALLY_RELATED_FORM
377	rus	71907	88532	noun	adjective	slop; mire; 	deep soft mud in water or slush	boggy; marshy; miry; mucky; muddy; quaggy; sloppy; sloughy; soggy; squashy; swampy; waterlogged; 	(of soil) soft and watery	топь; трясина; 	NO_GLOSS	болотный; болотистый; топкий; 	NO_GLOSS	топь	топкий	DERIVATIONALLY_RELATED_FORM
378	rus	25362	85939	noun	adjective	seriousness; earnestness; serious-mindedness; sincerity; 	the trait of being serious	serious; 	concerned with work or important matters rather than play or trivialities	серьёзность; 	NO_GLOSS	серьёзный; 	NO_GLOSS	серьёзность	серьёзный	DERIVATIONALLY_RELATED_FORM
379	rus	3788	86022	noun	adjective	pornography; porno; porn; erotica; smut; 	creative activity (writing or pictures or films etc.) of no literary or artistic value other than to stimulate sexual desire	pornographic; 	designed to arouse lust	порно; порнуха; порнография; 	NO_GLOSS	порнографический; 	NO_GLOSS	порно	порнографический	DERIVATIONALLY_RELATED_FORM
380	rus	3788	86022	noun	adjective	pornography; porno; porn; erotica; smut; 	creative activity (writing or pictures or films etc.) of no literary or artistic value other than to stimulate sexual desire	pornographic; 	designed to arouse lust	порно; порнуха; порнография; 	NO_GLOSS	порнографический; 	NO_GLOSS	порнография	порнографический	DERIVATIONALLY_RELATED_FORM
381	rus	223	105090	noun	verb	failure; 	an act that fails	fail; go wrong; miscarry; 	be unsuccessful	провал; крах; 	NO_GLOSS	терпеть неудачу; провалиться; 	NO_GLOSS	провал	провалиться	DERIVATIONALLY_RELATED_FORM
382	rus	5940	98161	noun	verb	fencing; 	the art or sport of fighting with swords (especially the use of foils or epees or sabres to score points under a set of rules)	fence; 	fight with fencing swords	фехтование; 	NO_GLOSS	фехтовать; 	NO_GLOSS	фехтование	фехтовать	DERIVATIONALLY_RELATED_FORM
383	rus	103664	103665	verb	verb	download; 	transfer a file or program from a central computer to a smaller computer or to a computer at a remote location	upload; 	transfer a file or program to a central computer from a smaller computer or a computer at a remote location	скачать; скачивать; качать; 	NO_GLOSS	закачивать; закачать; 	NO_GLOSS	скачать	закачать	ANTONYM
384	rus	103664	103665	verb	verb	download; 	transfer a file or program from a central computer to a smaller computer or to a computer at a remote location	upload; 	transfer a file or program to a central computer from a smaller computer or a computer at a remote location	скачать; скачивать; качать; 	NO_GLOSS	закачивать; закачать; 	NO_GLOSS	скачивать	закачивать	ANTONYM
385	rus	103664	103665	verb	verb	download; 	transfer a file or program from a central computer to a smaller computer or to a computer at a remote location	upload; 	transfer a file or program to a central computer from a smaller computer or a computer at a remote location	скачать; скачивать; качать; 	NO_GLOSS	закачивать; закачать; 	NO_GLOSS	качать	закачать	ANTONYM
386	rus	67	81631	noun	adjective	kindness; benignity; 	a kind act	kind; 	having or showing a tender and considerate and helpful nature; used especially of persons and their behavior	доброта; 	NO_GLOSS	добрый; любезный; 	NO_GLOSS	доброта	добрый	DERIVATIONALLY_RELATED_FORM
387	rus	35546	96799	noun	verb	prognosis; forecast; 	a prediction about how something (as the weather) will develop	bode; portend; auspicate; prognosticate; omen; presage; betoken; foreshadow; augur; foretell; prefigure; forecast; predict; 	indicate by signs	предсказание; прогноз; 	NO_GLOSS	предсказывать; предсказать; прогнозировать; спрогнозировать; предвещать; 	NO_GLOSS	предсказание	предсказать	DERIVATIONALLY_RELATED_FORM
388	rus	35546	96799	noun	verb	prognosis; forecast; 	a prediction about how something (as the weather) will develop	bode; portend; auspicate; prognosticate; omen; presage; betoken; foreshadow; augur; foretell; prefigure; forecast; predict; 	indicate by signs	предсказание; прогноз; 	NO_GLOSS	предсказывать; предсказать; прогнозировать; спрогнозировать; предвещать; 	NO_GLOSS	прогноз	прогнозировать	DERIVATIONALLY_RELATED_FORM
389	rus	35369	96596	noun	verb	rebuke; reproof; reproval; reprehension; reprimand; 	an act or expression of criticism and censure	call on the carpet; take to task; rebuke; rag; trounce; reproof; lecture; reprimand; jaw; dress down; call down; scold; chide; berate; bawl out; remonstrate; chew out; chew up; have words; lambaste; lambast; 	censure severely or angrily	выговор; взыскание; укор; упрёк; 	NO_GLOSS	выговаривать; отчитывать; отчитать; вызвать на ковер; упрекать; упрекнуть; делать выговор; 	NO_GLOSS	выговор	выговаривать	DERIVATIONALLY_RELATED_FORM
390	rus	35369	96596	noun	verb	rebuke; reproof; reproval; reprehension; reprimand; 	an act or expression of criticism and censure	call on the carpet; take to task; rebuke; rag; trounce; reproof; lecture; reprimand; jaw; dress down; call down; scold; chide; berate; bawl out; remonstrate; chew out; chew up; have words; lambaste; lambast; 	censure severely or angrily	выговор; взыскание; укор; упрёк; 	NO_GLOSS	выговаривать; отчитывать; отчитать; вызвать на ковер; упрекать; упрекнуть; делать выговор; 	NO_GLOSS	упрёк	упрекать	DERIVATIONALLY_RELATED_FORM
391	rus	35369	96596	noun	verb	rebuke; reproof; reproval; reprehension; reprimand; 	an act or expression of criticism and censure	call on the carpet; take to task; rebuke; rag; trounce; reproof; lecture; reprimand; jaw; dress down; call down; scold; chide; berate; bawl out; remonstrate; chew out; chew up; have words; lambaste; lambast; 	censure severely or angrily	выговор; взыскание; укор; упрёк; 	NO_GLOSS	выговаривать; отчитывать; отчитать; вызвать на ковер; упрекать; упрекнуть; делать выговор; 	NO_GLOSS	упрёк	упрекнуть	DERIVATIONALLY_RELATED_FORM
392	rus	27866	105904	noun	verb	monetary value; price; cost; 	the property of having material worth (often indicated by the amount of money something would bring if sold)	cost; be; 	be priced at	цена; стоимость; 	NO_GLOSS	стоить; 	NO_GLOSS	стоимость	стоить	DERIVATIONALLY_RELATED_FORM
393	rus	62716	105904	noun	verb	cost; 	the total spent for goods or services including money and time and labor	cost; be; 	be priced at	стоимость; себестоимость; цена; затраты; расходы; 	NO_GLOSS	стоить; 	NO_GLOSS	стоимость	стоить	DERIVATIONALLY_RELATED_FORM
394	rus	66489	105449	noun	verb	being; beingness; existence; 	the state or fact of existing	exist; be; 	have an existence, be extant	существование; бытие; 	NO_GLOSS	быть; существовать; 	NO_GLOSS	существование	существовать	DERIVATIONALLY_RELATED_FORM
395	rus	66489	105449	noun	verb	being; beingness; existence; 	the state or fact of existing	exist; be; 	have an existence, be extant	существование; бытие; 	NO_GLOSS	быть; существовать; 	NO_GLOSS	бытие	быть	DERIVATIONALLY_RELATED_FORM
396	rus	17342	105660	noun	verb	dwelling; home; domicile; abode; habitation; dwelling house; 	housing that someone is living in	dwell; live; inhabit; 	inhabit or live in	жилище; обиталище; обитель; дом; жильё; место жительства; местожительство; 	NO_GLOSS	жить; обывать; обитать; проживать; 	NO_GLOSS	жилище	жить	DERIVATIONALLY_RELATED_FORM
397	rus	17342	105660	noun	verb	dwelling; home; domicile; abode; habitation; dwelling house; 	housing that someone is living in	dwell; live; inhabit; 	inhabit or live in	жилище; обиталище; обитель; дом; жильё; место жительства; местожительство; 	NO_GLOSS	жить; обывать; обитать; проживать; 	NO_GLOSS	обиталище	обитать	DERIVATIONALLY_RELATED_FORM
398	rus	17342	105660	noun	verb	dwelling; home; domicile; abode; habitation; dwelling house; 	housing that someone is living in	dwell; live; inhabit; 	inhabit or live in	жилище; обиталище; обитель; дом; жильё; место жительства; местожительство; 	NO_GLOSS	жить; обывать; обитать; проживать; 	NO_GLOSS	жильё	жить	DERIVATIONALLY_RELATED_FORM
399	rus	32782	90558	noun	adjective	semantics; 	the study of language meaning	semantic; 	of or relating to meaning or the study of meaning	семантика; 	NO_GLOSS	семантический; 	NO_GLOSS	семантика	семантический	DERIVATIONALLY_RELATED_FORM
400	rus	3953	103699	noun	verb	extortion; 	the felonious act of extorting money (as by threats of violence)	extort; squeeze; rack; gouge; wring; 	obtain by coercion or intimidation	вымогательство; 	NO_GLOSS	выжимать; выжать; вымогать; 	NO_GLOSS	вымогательство	вымогать	DERIVATIONALLY_RELATED_FORM
401	rus	66089	85513	noun	adjective	ellipse; oval; 	a closed plane curve resulting from the intersection of a circular cone and a plane cutting completely through it	egg-shaped; elliptic; elliptical; oval; oval-shaped; ovate; oviform; ovoid; prolate; 	rounded like an egg	эллипс; овал; 	NO_GLOSS	овальный; эллиптический; 	NO_GLOSS	эллипс	эллиптический	DERIVATIONALLY_RELATED_FORM
402	rus	66089	85513	noun	adjective	ellipse; oval; 	a closed plane curve resulting from the intersection of a circular cone and a plane cutting completely through it	egg-shaped; elliptic; elliptical; oval; oval-shaped; ovate; oviform; ovoid; prolate; 	rounded like an egg	эллипс; овал; 	NO_GLOSS	овальный; эллиптический; 	NO_GLOSS	овал	овальный	DERIVATIONALLY_RELATED_FORM
403	rus	6189	101417	noun	verb	bullying; intimidation; 	the act of intimidating a weaker person to make them do something	intimidate; 	make timid or fearful	запугивание; устрашение; 	NO_GLOSS	пугать; испугать; запугивать; запугать; устрашать; устрашить; 	NO_GLOSS	запугивание	запугивать	DERIVATIONALLY_RELATED_FORM
404	rus	42589	82810	noun	adjective	nationality; 	people having common origins or traditions and often comprising a nation	national; 	limited to or in the interests of a particular nation	народ; нация; племя; этнос; 	NO_GLOSS	национальный; государственный; народный; 	NO_GLOSS	народ	народный	DERIVATIONALLY_RELATED_FORM
405	rus	42589	82810	noun	adjective	nationality; 	people having common origins or traditions and often comprising a nation	national; 	limited to or in the interests of a particular nation	народ; нация; племя; этнос; 	NO_GLOSS	национальный; государственный; народный; 	NO_GLOSS	нация	национальный	DERIVATIONALLY_RELATED_FORM
406	rus	26354	80307	noun	adjective	evil; evilness; 	the quality of being morally wrong in principle or practice	evil; 	morally bad or wrong	зло; лихо; худо; 	NO_GLOSS	злой; 	NO_GLOSS	зло	злой	DERIVATIONALLY_RELATED_FORM
407	rus	4101	98488	noun	verb	clasp; clench; clutch; clutches; grasp; grip; hold; 	the act of grasping	seize; prehend; clutch; 	take hold of; grab	захват; хватка; сжатие; схватывание; зажатие; держание; удерживание; 	NO_GLOSS	захватывать; захватить; схватывать; схватить; 	NO_GLOSS	захват	захватывать	DERIVATIONALLY_RELATED_FORM
408	rus	4101	98488	noun	verb	clasp; clench; clutch; clutches; grasp; grip; hold; 	the act of grasping	seize; prehend; clutch; 	take hold of; grab	захват; хватка; сжатие; схватывание; зажатие; держание; удерживание; 	NO_GLOSS	захватывать; захватить; схватывать; схватить; 	NO_GLOSS	захват	захватить	DERIVATIONALLY_RELATED_FORM
